,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
4993,1,0,1,1,72,0,1,65.65,4664.5,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
4994,0,0,0,0,18,1,1,96.05,1740.7,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
4995,0,0,0,0,7,1,1,75.1,552.95,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4996,0,0,0,0,47,1,0,74.05,3496.3,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
4997,1,1,0,0,2,1,1,44.7,93.7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4998,1,1,0,0,62,1,1,110.75,7053.35,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
4999,0,0,1,1,16,1,0,19.7,301.55,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
5000,1,0,0,0,6,1,1,49.5,312.7,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5001,1,0,0,0,19,1,1,55.0,1046.5,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
5002,0,0,1,1,69,0,1,43.95,2960.1,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
5003,1,0,1,1,11,1,1,74.35,834.2,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5004,0,0,1,0,64,1,1,111.15,6953.4,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
5005,0,0,1,0,39,1,1,104.7,4134.85,1,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
5006,0,0,0,0,15,1,1,55.7,899.8,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5007,1,0,0,0,25,1,0,20.6,541.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
5008,0,0,0,0,6,1,0,19.65,116.85,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
5009,1,0,1,0,66,1,0,115.8,7942.15,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
5010,0,0,0,0,61,1,0,88.65,5321.25,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
5011,0,1,1,0,43,1,1,94.5,4156.8,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
5012,0,0,0,0,12,1,0,20.1,223.6,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
5013,1,1,0,0,23,0,1,34.65,768.45,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5014,1,1,1,0,71,0,1,52.3,3765.05,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
5015,0,0,0,0,34,1,0,65.0,2157.5,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
5016,0,0,0,0,5,1,0,19.85,108.05,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
5017,0,0,1,0,41,0,0,35.45,1391.65,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
5018,0,0,1,1,72,1,0,19.7,1379.8,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
5019,1,1,0,0,14,1,1,95.6,1273.3,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
5020,0,0,0,0,41,1,1,19.85,810.45,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
5021,0,0,1,1,23,1,0,81.85,1810.85,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
5022,1,0,1,1,71,1,0,109.3,7782.85,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
5023,0,0,0,0,1,1,1,70.3,70.3,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5024,1,0,1,0,72,1,0,25.4,1797.1,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
5025,1,0,1,1,6,1,1,69.8,377.85,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5026,1,0,1,1,23,1,1,20.0,445.3,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
5027,1,1,1,0,10,1,0,85.55,851.75,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5028,0,0,0,0,72,1,1,109.9,7624.2,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
5029,0,0,1,0,7,1,1,50.3,355.1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5030,1,0,0,1,6,1,0,94.5,575.45,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
5031,1,0,1,1,9,1,1,101.5,906.85,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
5032,0,0,0,0,12,1,1,89.15,1057.55,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
5033,0,0,0,0,1,1,1,19.4,19.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
5034,0,1,1,1,48,0,0,29.9,1388.75,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
5035,1,0,0,0,20,1,0,78.8,1641.3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
5036,0,1,1,0,16,1,1,85.35,1375.15,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
5037,0,0,0,0,2,1,1,79.65,152.7,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5038,0,0,0,0,10,1,1,19.3,185.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
5039,0,1,0,0,2,1,1,79.6,195.05,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5040,1,0,1,1,20,1,0,96.8,1826.7,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
5041,1,0,1,0,20,1,0,20.65,417.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
5042,1,0,1,1,19,1,0,19.8,344.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
5043,1,1,0,0,19,1,1,90.6,1660.0,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
5044,1,0,1,0,22,1,1,104.6,2180.55,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
5045,0,0,0,0,35,1,0,80.05,2835.9,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5046,0,0,0,0,1,1,0,45.15,45.15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5047,1,0,0,0,39,1,1,73.15,2730.85,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5048,0,1,1,0,54,1,1,99.1,5437.1,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
5049,0,0,0,0,1,1,1,20.2,20.2,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
5050,1,0,1,0,66,1,1,106.05,6981.35,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
5051,1,0,0,0,56,1,1,105.35,5794.45,0,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
5052,1,0,0,1,18,1,1,45.65,747.2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5053,0,0,1,1,16,1,1,79.95,1267.95,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5054,0,0,0,0,68,1,1,54.45,3674.95,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
5055,0,1,1,0,53,1,0,25.1,1275.6,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
5056,0,0,1,1,72,1,0,84.7,5893.9,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
5057,1,0,0,0,9,1,1,75.85,724.65,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5058,0,0,0,0,30,1,1,48.8,1536.75,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5059,0,0,0,0,36,1,1,99.15,3615.6,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
5060,0,0,0,0,18,0,1,35.2,607.3,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
5061,0,1,1,1,55,1,0,76.25,4154.55,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
5062,0,0,1,0,39,0,0,55.9,2184.35,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
5063,1,0,0,0,21,1,1,82.35,1852.85,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
5064,1,0,0,0,2,0,1,40.4,77.15,1,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
5065,1,1,0,0,33,1,1,24.9,847.8,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
5066,1,0,1,0,44,0,0,54.3,2390.45,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
5067,0,0,1,1,30,1,0,66.3,1923.5,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5068,0,0,1,0,71,1,1,20.9,1493.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
5069,0,0,0,0,4,1,0,75.35,338.1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5070,1,0,0,1,35,1,1,85.15,3030.6,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
5071,1,0,1,0,1,1,0,75.35,75.35,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
5072,1,1,1,0,23,1,1,104.45,2184.85,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
5073,0,0,0,1,22,0,1,49.45,1031.4,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
5074,0,0,0,1,49,1,0,19.45,921.3,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
5075,0,0,1,1,42,1,1,92.15,3875.4,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
5076,0,0,1,1,33,1,1,93.8,3124.5,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
5077,0,0,1,1,7,1,0,19.85,144.15,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
5078,0,0,1,1,67,1,1,100.25,6689.0,0,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False
5079,1,0,0,0,15,1,0,95.7,1451.1,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
5080,1,0,1,0,67,1,1,93.15,6368.2,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False
5081,1,0,1,1,53,1,1,69.7,3729.6,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
5082,1,0,1,1,21,1,0,19.8,350.1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
5083,0,0,1,1,40,1,1,71.35,2847.2,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
5084,0,0,1,1,22,1,0,20.75,452.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
5085,1,0,0,0,39,0,1,40.6,1494.5,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
5086,1,0,0,0,45,1,1,20.4,930.45,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
5087,0,0,1,0,2,1,0,20.35,41.85,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
